CostumerID,WorkerID,ComplaintID,Date,Reason,DealtWith
15288,2988428,7058767,16/10/1955,Unhappy costumer,NO
15289,628958,9042640,26/12/1989,Car died,YES
15290,8475296,5353455,06/09/1973,Broken window,NO
15291,1137939,6992194,23/01/1964,Weird noises,YES
15292,6310714,8957031,04/10/1982,Wants to update data,YES
15293,2096914,4644089,22/02/1978,Wants to extend renting period,YES
15294,3325038,3260778,04/04/2000,Battery died,NO
15295,3293080,767259,18/03/1997,Complaint about a worker,NO
15296,7018618,4914494,04/07/1958,Complaint about a worker,NO
15297,6467562,9092432,15/03/1960,Lights are out,YES
15298,4037443,5623972,20/06/1988,Flat tire,NO
15299,1198127,9134975,04/08/1996,Car died,YES
15300,4683664,9930459,12/05/1972,Lights are out,YES
15301,9964397,8692960,02/01/1989,Car died,NO
15302,6161594,5376947,21/05/1964,Complaint about a worker,NO
15303,902753,1399025,14/05/1997,Car died,YES
15304,2943139,8485754,06/10/1960,Unhappy costumer,NO
15305,7517151,6546796,22/06/1981,Complaint about a worker,NO
15306,3465942,9094427,25/10/1967,Broken window,NO
15307,4423046,8899079,23/12/1992,Weird noises,NO
15308,3381475,6957685,19/07/1981,Flat tire,NO
15309,2379643,8609942,23/09/1989,Complaint about a worker,YES
15310,601385,7148309,23/01/1951,Weird noises,NO
15311,2722864,9971496,30/05/1976,Unhappy costumer,YES
15312,2012943,2857297,27/02/1999,Weird noises,NO
15313,6231041,8707387,29/08/1994,Flat tire,YES
15314,9112567,4981483,12/02/1971,Wants to update data,NO
15315,733169,3367802,27/02/1963,Lights are out,NO
15316,7775845,254008,20/07/1976,Brakes are broken,YES
15317,8586329,4428691,02/10/1952,Complaint about a worker,NO
15318,3986650,2779030,17/03/1960,Flat tire,YES
15319,8964495,9942454,13/05/1954,Car died,YES
15320,3440049,4799527,09/10/1961,Car died,YES
15321,7533869,5697942,17/09/1956,Brakes are broken,YES
15322,3386551,606979,13/02/1988,Wants to extend renting period,YES
15323,8936651,8966038,08/03/1981,Flat tire,NO
15324,7739244,9080375,12/08/1969,Lights are out,YES
15325,7667111,8751865,15/03/1954,Wants to update data,NO
15326,6697279,2600610,28/12/1966,Car died,YES
15327,674473,5587326,23/11/1978,Complaint about a worker,NO
15328,1018911,7230761,06/10/1990,Wants to extend renting period,YES
15329,9820103,3712675,27/10/1966,Lights are out,NO
15330,2614635,2543267,23/11/1963,Complaint about a worker,YES
15331,9437447,6899866,06/01/1999,Car died,NO
15332,9308933,6262515,06/01/1966,Car died,YES
15333,3951014,7460657,12/08/1962,Weird noises,YES
15334,6887402,1689949,24/11/1962,Battery died,YES
15335,8286337,4436392,09/05/1999,Problem with insurance,YES
15336,1771902,9318480,27/06/1959,Car died,NO
15337,515485,8479288,29/09/1998,Wants to update data,YES
15338,973317,1959879,01/10/1957,Car died,YES
15339,3980678,9466826,23/04/1972,Weird noises,YES
15340,6842909,9424716,09/09/1981,Wants to extend renting period,NO
15341,7582309,8619651,03/07/1959,Wants to rent a car,NO
15342,6119329,9239829,02/02/1986,Brakes are broken,YES
15343,2268584,8735788,06/01/1980,Complaint about a worker,YES
15344,3602381,5739173,13/06/1957,Car died,NO
15345,1532296,6019608,10/12/1973,Car died,NO
15346,8589573,9374126,29/09/1981,Complaint about a worker,NO
15347,4850115,8643038,04/07/1971,Brakes are broken,NO
15348,6390559,200789,12/07/1981,Battery died,YES
15349,9947091,6184552,18/10/1989,Flat tire,NO
15350,2702562,8816358,01/12/1978,Complaint about a worker,YES
15351,3538698,2128813,12/07/1959,Wants to update data,NO
15352,1263847,1800387,07/12/1996,Complaint about a worker,YES
15353,9681134,2998019,26/07/1969,Brakes are broken,NO
15354,2081341,1261378,19/12/1996,Wants to rent a car,YES
15355,4793956,9436184,23/11/1969,Brakes are broken,YES
15356,2749256,780177,13/01/1999,Wants to rent a car,NO
15357,8276165,2745773,03/06/1963,Broken window,NO
15358,6860291,9797869,28/10/1952,Complaint about a worker,NO
15359,9867300,197027,03/06/1997,Unhappy costumer,YES
15360,8331126,9044836,22/11/1980,Battery died,NO
15361,4230135,7920831,29/03/1983,Complaint about a worker,NO
15362,722897,4922571,04/07/1987,Wants to update data,YES
15363,3242488,8460252,03/10/1978,Car died,NO
15364,2643398,1602548,23/02/1955,Brakes are broken,NO
15365,8109607,8366660,14/06/1983,Lights are out,YES
15366,8050433,5593803,22/06/1981,Unhappy costumer,YES
15367,3661863,8856014,13/04/1957,Broken window,NO
15368,8094306,2748463,23/01/1955,Wants to extend renting period,NO
15369,3151409,4217112,07/01/1986,Lights are out,YES
15370,6987542,3218129,01/12/1990,Lights are out,NO
15371,4558848,534219,05/10/1982,Car died,NO
15372,1630763,8728504,24/08/1969,Problem with insurance,YES
15373,6349304,1046660,18/11/1972,Wants to update data,YES
15374,8227101,7359055,19/05/1963,Wants to update data,YES
15375,1306531,4526565,13/02/1970,Brakes are broken,YES
15376,1370371,1587821,10/06/1954,Wants to extend renting period,NO
15377,9843357,3931673,03/04/1952,Battery died,NO
15378,4465907,9296109,09/02/1973,Broken window,NO
15379,4772598,6496712,22/07/1994,Wants to extend renting period,YES
15380,4886674,9230596,07/08/1999,Unhappy costumer,NO
15381,793134,7509727,15/11/1989,Lights are out,NO
15382,5332441,7035542,29/05/1950,Lights are out,NO
15383,1124158,3260876,22/02/1990,Weird noises,YES
15384,819631,8229812,21/08/1986,Broken window,YES
15385,8500014,6117367,24/03/1990,Complaint about a worker,NO
15386,7051749,7315463,02/04/1969,Wants to update data,YES
15387,6342931,7194389,08/07/1955,Flat tire,YES
15388,8806076,5017544,07/05/1995,Lights are out,YES
15389,4343438,3434233,29/12/1984,Weird noises,YES
15390,9485840,6573031,28/09/1970,Broken window,NO
15391,4501122,6684396,28/06/1956,Wants to extend renting period,YES
15392,1855566,1872458,07/10/1982,Wants to update data,NO
15393,5156711,6892155,01/03/1984,Wants to rent a car,YES
15394,9000789,2320432,01/09/1979,Unhappy costumer,NO
15395,3298788,9209686,31/05/1993,Lights are out,NO
15396,4581713,5291020,29/11/1959,Unhappy costumer,NO
15397,7734166,1444487,31/08/1998,Flat tire,YES
15398,5292197,1503779,07/05/1971,Wants to rent a car,NO
15399,2380166,9157543,05/11/1993,Wants to rent a car,YES
15400,2984570,7924146,29/03/1972,Complaint about a worker,NO
15401,847624,1036785,10/07/1979,Problem with insurance,NO
15402,6639256,2569586,25/02/1982,Battery died,NO
15403,157081,3410337,19/07/1996,Wants to extend renting period,YES
15404,121832,5527245,02/07/1993,Complaint about a worker,YES
15405,3461449,4067688,02/11/1990,Problem with insurance,YES
15406,5678206,3611221,16/12/1998,Wants to rent a car,NO
15407,8859410,5244140,14/09/1956,Weird noises,NO
15408,6653539,4895902,02/05/1997,Unhappy costumer,YES
15409,6539332,8806083,19/05/1986,Weird noises,YES
15410,6629632,8206930,13/01/1989,Weird noises,YES
15411,8741025,8461433,23/03/1952,Complaint about a worker,YES
15412,4726929,8076305,02/12/1995,Problem with insurance,NO
15413,6893696,9658352,19/12/1996,Flat tire,YES
15414,2106211,1925105,25/12/1992,Wants to extend renting period,YES
15415,6609357,7331303,02/03/1971,Wants to rent a car,YES
15416,3372896,2758226,16/01/1999,Wants to rent a car,NO
15417,2198034,8151967,26/11/1955,Complaint about a worker,YES
15418,3913003,4960583,29/03/1964,Complaint about a worker,YES
15419,5859125,8542915,15/07/1973,Broken window,YES
15420,7928996,7468894,11/10/1991,Broken window,NO
15421,7545151,1105509,10/04/1955,Weird noises,YES
15422,9793318,5678189,18/03/1978,Problem with insurance,YES
15423,6093766,268196,28/06/1962,Weird noises,NO
15424,5488425,9585447,08/10/1958,Lights are out,NO
15425,9673527,9216896,01/02/1988,Weird noises,YES
15426,8615632,5508988,25/04/1986,Wants to update data,NO
15427,4099438,1554120,29/07/1987,Lights are out,YES
15428,6229781,6232626,06/04/1997,Weird noises,YES
15429,5602774,3674328,15/01/1983,Unhappy costumer,NO
15430,1194568,1395481,27/01/2000,Brakes are broken,YES
15431,7956555,9472961,04/06/1968,Car died,NO
15432,8376107,3283313,28/04/1970,Flat tire,NO
15433,7798325,5195704,21/10/1986,Problem with insurance,NO
15434,5045426,4575135,30/10/1984,Wants to update data,NO
15435,9461229,3006812,26/07/1985,Complaint about a worker,NO
15436,2794359,6838561,17/03/1984,Lights are out,YES
15437,7359457,1109065,26/02/1955,Problem with insurance,YES
15438,6746290,8875708,30/05/1965,Unhappy costumer,YES
15439,7864387,4926934,24/02/1961,Brakes are broken,YES
15440,798437,2688719,11/05/1961,Battery died,NO
15441,3266932,8321560,21/04/1952,Broken window,NO
15442,8564852,6336977,05/04/1962,Wants to rent a car,YES
15443,5677265,8385057,31/03/1978,Wants to update data,NO
15444,9991335,3180721,28/11/1965,Wants to update data,YES
15445,6413684,4520064,01/02/1970,Flat tire,YES
15446,5181244,3907556,04/04/1975,Weird noises,YES
15447,1797336,5284132,20/06/1982,Wants to rent a car,NO
15448,9964896,5638038,30/05/1957,Flat tire,YES
15449,6009260,5127420,03/07/1979,Brakes are broken,YES
15450,3043062,840010,19/02/1980,Wants to rent a car,YES
15451,4362365,8164543,17/05/1951,Broken window,NO
15452,1359805,6443259,12/11/2000,Brakes are broken,YES
15453,5764438,5846214,23/07/1975,Battery died,NO
15454,4910257,8408003,04/10/1984,Broken window,YES
15455,4342920,2316650,18/12/1979,Complaint about a worker,YES
15456,2123845,2710140,10/08/1959,Battery died,YES
15457,6520317,793300,01/05/1992,Broken window,YES
15458,3919715,3139087,03/12/1998,Brakes are broken,NO
15459,7636752,9350041,03/06/1966,Lights are out,YES
15460,7651510,7779508,11/10/1961,Problem with insurance,NO
15461,9141316,2211692,12/03/1962,Weird noises,NO
15462,431735,507082,02/12/1981,Wants to rent a car,NO
15463,6293728,593015,11/08/1981,Weird noises,YES
15464,5961272,1755139,08/03/1973,Problem with insurance,NO
15465,5718889,4884833,30/12/1967,Broken window,YES
15466,7261444,1453734,27/05/1959,Wants to update data,YES
15467,4689067,1879264,20/11/1952,Wants to rent a car,YES
15468,7494512,7100763,01/12/1961,Unhappy costumer,YES
15469,4983315,1965559,24/09/1973,Complaint about a worker,NO
15470,9970503,7628243,28/09/1953,Car died,NO
15471,2085623,8642569,17/02/1986,Wants to extend renting period,NO
15472,7197520,5133631,31/08/1974,Wants to extend renting period,NO
15473,9348603,8926136,01/04/1961,Complaint about a worker,NO
15474,4640267,3118501,03/10/1993,Problem with insurance,YES
15475,1620680,185326,10/11/1977,Flat tire,YES
15476,399559,3208453,14/10/1950,Complaint about a worker,NO
15477,7192068,160519,14/04/1989,Brakes are broken,YES
15478,6070367,5640492,13/03/1978,Unhappy costumer,NO
15479,3417445,5562286,29/05/1982,Wants to rent a car,NO
15480,3107497,6441767,22/04/1988,Broken window,NO
15481,5107472,4139869,23/05/2000,Battery died,YES
15482,9221644,8015602,05/06/1951,Brakes are broken,YES
15483,7911838,8087643,05/04/1984,Wants to extend renting period,NO
15484,2603030,1593166,02/07/1967,Brakes are broken,YES
15485,8889588,7948924,04/07/1959,Battery died,NO
15486,6268297,7199103,21/07/1986,Problem with insurance,YES
15487,3904677,3914878,17/02/1990,Flat tire,YES
15488,1891872,6293557,07/10/1951,Complaint about a worker,YES
15489,9891010,2166891,20/06/1956,Broken window,YES
15490,7959917,6775497,26/06/1970,Wants to update data,NO
15491,7599169,8029081,16/08/1962,Complaint about a worker,YES
15492,3456697,2243741,20/05/1956,Lights are out,NO
15493,7550933,3163973,22/03/1985,Complaint about a worker,NO
15494,1869477,3963507,12/02/1993,Complaint about a worker,YES
15495,2347467,9076846,22/05/1992,Wants to update data,YES
15496,911670,4484974,15/12/1985,Weird noises,NO
15497,6029200,8749226,14/09/1976,Battery died,NO
15498,7213729,252353,25/12/1997,Wants to rent a car,YES
15499,8680850,6569427,29/02/2000,Lights are out,YES
15500,2475509,4416331,02/10/1959,Car died,YES
15501,9245185,7834062,23/02/1985,Weird noises,NO
15502,8367228,6591824,25/05/1986,Complaint about a worker,YES
15503,6113000,5658336,19/03/1969,Wants to extend renting period,YES
15504,5447389,3054580,21/11/1985,Wants to update data,YES
15505,2289600,607667,01/12/1952,Wants to rent a car,NO
15506,9781040,1085450,05/03/1961,Broken window,NO
15507,3387624,9998366,27/10/1975,Unhappy costumer,NO
15508,806516,4865335,30/04/1993,Brakes are broken,YES
15509,4649442,4886958,25/07/1963,Flat tire,NO
15510,4153740,414390,11/04/1981,Car died,YES
15511,473082,4128394,18/05/1972,Wants to update data,NO
15512,8000214,2242367,16/02/1972,Brakes are broken,NO
15513,3507301,2236324,10/11/1954,Wants to rent a car,NO
15514,7809254,8162166,15/11/1990,Broken window,NO
15515,5189961,8879825,09/02/1996,Car died,YES
15516,5743726,826636,02/06/1953,Wants to rent a car,YES
15517,7747887,5879251,28/08/1993,Car died,NO
15518,9661865,2106173,06/07/1983,Battery died,YES
15519,6095703,5182785,30/07/1984,Lights are out,YES
15520,3724359,3957243,21/07/1986,Wants to rent a car,YES
15521,4059386,4520302,19/09/1974,Complaint about a worker,NO
15522,6367850,3643214,24/12/1994,Wants to extend renting period,YES
15523,4832983,6362296,12/12/1962,Car died,NO
15524,1064008,8582551,16/11/1983,Unhappy costumer,NO
15525,1559089,8612656,25/07/1971,Car died,YES
15526,7516514,2225196,28/07/1965,Brakes are broken,YES
15527,9489367,258838,21/12/1973,Unhappy costumer,NO
15528,8598671,9669233,24/01/1996,Wants to rent a car,NO
15529,7258198,7819416,01/10/1954,Broken window,NO
15530,2494722,493424,14/04/1967,Brakes are broken,YES
15531,351683,2488572,17/08/1956,Lights are out,NO
15532,5955915,3705396,11/10/1967,Weird noises,NO
15533,5240059,7245883,17/06/1975,Problem with insurance,YES
15534,4826333,1104031,07/01/1997,Weird noises,YES
15535,631239,7575056,31/07/1977,Wants to rent a car,YES
15536,4483440,6322053,20/06/1999,Brakes are broken,YES
15537,101773,3482062,03/03/1987,Brakes are broken,YES
15538,5804268,9534111,12/11/1986,Brakes are broken,YES
15539,9947896,4318508,03/09/1999,Wants to update data,NO
15540,3545946,683725,26/12/1970,Battery died,YES
15541,7733626,6472157,03/02/1958,Wants to extend renting period,NO
15542,6396694,8138971,24/02/1966,Wants to extend renting period,YES
15543,4027095,463138,18/01/1968,Wants to rent a car,NO
15544,4796503,4957199,09/05/1983,Brakes are broken,YES
15545,603427,1887852,13/02/1996,Car died,NO
15546,5164770,2752971,15/01/1979,Wants to extend renting period,YES
15547,9279833,4111654,13/06/1974,Wants to extend renting period,YES
15548,2515600,9694021,26/09/1964,Battery died,YES
15549,5563151,5379726,09/06/1972,Broken window,NO
15550,8620270,4059446,14/09/1978,Wants to update data,YES
15551,9613533,9492429,26/10/1988,Battery died,NO
15552,2936518,6847304,09/12/1978,Unhappy costumer,YES
15553,7784974,8830613,03/03/1966,Battery died,NO
15554,8667843,8355930,07/06/1987,Complaint about a worker,YES
15555,8562516,8591785,29/06/1973,Wants to extend renting period,NO
15556,6815831,2493564,14/04/1997,Lights are out,YES
15557,3870657,9383547,02/06/1971,Wants to extend renting period,YES
15558,9433449,9485100,30/05/1952,Brakes are broken,NO
15559,7836134,812100,08/08/1986,Weird noises,NO
15560,2669481,178245,09/03/1959,Broken window,NO
15561,4717394,7402207,18/11/1954,Battery died,NO
15562,9339524,897124,26/10/1954,Battery died,NO
15563,619532,5966523,19/07/1958,Wants to extend renting period,YES
15564,2440981,3496124,25/09/1959,Weird noises,NO
15565,4358459,6261347,12/12/1978,Flat tire,NO
15566,930921,8619494,22/10/2000,Broken window,YES
15567,209656,1872254,03/11/1971,Lights are out,YES
15568,8520501,3501225,20/11/1977,Problem with insurance,NO
15569,520694,8755065,01/06/1952,Weird noises,NO
15570,6642533,1956771,01/07/1958,Lights are out,YES
15571,2690444,125139,05/02/1967,Weird noises,NO
15572,6964105,3652764,19/11/1959,Complaint about a worker,NO
15573,7421367,8256366,30/06/2000,Lights are out,NO
15574,6561453,3208904,01/12/1990,Weird noises,NO
15575,6443934,602538,15/06/1977,Broken window,NO
15576,8323703,1185611,01/03/1976,Wants to extend renting period,NO
15577,8894212,4309827,25/02/1964,Wants to rent a car,YES
15578,8083368,5187756,01/11/1976,Complaint about a worker,YES
15579,507106,183895,14/04/2000,Brakes are broken,NO
15580,339696,5039160,30/06/1991,Weird noises,NO
15581,3004826,3662383,28/11/1993,Wants to extend renting period,YES
15582,1603554,7384618,28/05/1998,Weird noises,NO
15583,3215881,5470309,10/06/1956,Wants to rent a car,YES
15584,8573539,3172079,27/02/1956,Complaint about a worker,YES
15585,3382903,5744236,29/04/1969,Weird noises,YES
15586,4104336,6156708,14/06/1952,Problem with insurance,NO
15587,4394397,4044419,28/05/1973,Unhappy costumer,YES
15588,8770211,4597405,11/11/1953,Brakes are broken,NO
15589,1758492,5383490,02/05/1954,Brakes are broken,YES
15590,3122208,7091908,12/04/1977,Wants to update data,YES
15591,1576617,1738125,29/09/1968,Problem with insurance,YES
15592,933533,920921,08/06/1954,Weird noises,YES
15593,6089343,7151670,12/05/1990,Car died,YES
15594,260691,9819364,15/05/1971,Wants to rent a car,YES
15595,4283136,9977369,28/06/1999,Flat tire,NO
15596,8678034,8750790,21/05/1984,Wants to rent a car,NO
15597,1427974,939567,21/06/1962,Problem with insurance,NO
15598,8698344,7071707,22/05/1968,Car died,YES
15599,2000999,9499645,03/02/2000,Complaint about a worker,NO
15600,3662332,4585666,22/01/1954,Battery died,NO
15601,6880396,6836084,05/03/1968,Problem with insurance,NO
15602,4516247,930035,02/08/1953,Complaint about a worker,YES
15603,8575958,1342171,05/08/1992,Unhappy costumer,NO
15604,2355866,7736002,07/03/1989,Car died,NO
15605,3724803,3826996,21/04/1970,Lights are out,YES
15606,5606227,1107686,28/07/1988,Complaint about a worker,NO
15607,8433939,8285892,29/03/1970,Weird noises,NO
15608,820691,2552366,01/10/1985,Car died,YES
