COMPLAINT_ID,WorkerID,COSTUMER_ID,Date,Reason,DealtWith
19303,8056274,75,23/04/1990,Unhappy costumer,NO
19304,5735244,34,14/07/1959,Battery died,NO
19305,9551125,78,14/10/1953,Brakes are broken,YES
19306,7666275,91,28/12/1988,Car died,YES
19307,8403127,26,11/02/1984,Car died,NO
19308,8461598,88,28/10/1978,Wants to rent a car,NO
19309,4383030,3,13/02/1995,Wants to rent a car,YES
19310,4572375,86,19/03/1967,Lights are out,NO
19311,4323423,58,06/10/1977,Flat tire,YES
19312,42312,72,10/03/1960,Complaint about a worker,NO
19313,6699582,62,16/12/1970,Lights are out,NO
19314,4073087,46,22/01/1971,Wants to update data,YES
19315,3432526,95,31/08/2000,Unhappy costumer,YES
19316,9603218,22,08/07/1987,Weird noises,YES
19317,8807834,57,31/03/1970,Unhappy costumer,YES
19318,3847608,29,15/05/1957,Car died,YES
19319,1354133,20,20/01/1961,Broken window,NO
19320,2557799,73,19/09/1955,Weird noises,NO
19321,2804052,98,05/08/1964,Wants to update data,NO
19322,8156806,29,01/07/1965,Wants to extend renting period,NO
19323,2234802,26,02/01/1972,Battery died,NO
19324,853800,95,14/09/1978,Complaint about a worker,NO
19325,4492291,80,06/12/1989,Complaint about a worker,YES
19326,6018629,100,15/10/1994,Lights are out,NO
19327,2383098,38,20/04/1955,Flat tire,YES
19328,1472136,78,20/03/1975,Car died,NO
19329,4104962,28,24/03/1987,Lights are out,NO
19330,2654220,43,01/06/1987,Car died,YES
19331,8166188,8,16/02/1993,Complaint about a worker,YES
19332,2236217,13,26/09/1960,Car died,YES
19333,540007,1,24/11/1973,Unhappy costumer,YES
19334,7906793,71,18/07/2000,Complaint about a worker,YES
19335,1042967,28,28/08/1995,Broken window,NO
19336,8092505,100,20/10/1985,Weird noises,NO
19337,3153833,3,30/12/1951,Flat tire,NO
19338,8556705,83,02/06/1979,Complaint about a worker,YES
19339,4364781,93,09/12/1951,Weird noises,YES
19340,6854792,13,14/12/1966,Unhappy costumer,NO
19341,466684,41,30/03/1971,Weird noises,YES
19342,3336615,94,24/02/1999,Flat tire,YES
19343,1476847,72,05/12/1974,Wants to update data,NO
19344,6957008,88,18/12/1984,Lights are out,NO
19345,1401830,86,06/02/1961,Brakes are broken,NO
19346,9899591,58,27/08/1983,Complaint about a worker,NO
19347,5755938,95,11/02/1961,Flat tire,YES
19348,9213065,14,07/03/1972,Car died,YES
19349,7051083,87,11/01/1992,Car died,NO
19350,9923301,28,07/11/1974,Brakes are broken,NO
19351,7866078,38,10/09/1963,Wants to extend renting period,NO
19352,6557853,68,20/11/1954,Flat tire,NO
19353,9748711,53,19/05/1982,Lights are out,NO
19354,7170998,10,04/02/1976,Wants to update data,NO
19355,2547629,23,18/11/1976,Car died,YES
19356,7626389,42,10/04/1984,Complaint about a worker,NO
19357,7618352,74,07/06/1956,Wants to extend renting period,YES
19358,4065171,14,04/08/1990,Lights are out,YES
19359,1401230,36,30/04/1956,Complaint about a worker,YES
19360,2920532,91,16/11/1970,Car died,YES
19361,3402421,56,10/03/1972,Car died,NO
19362,1393214,11,10/08/1985,Weird noises,NO
19363,332689,100,01/05/1977,Battery died,NO
19364,2859206,33,19/07/1999,Problem with insurance,NO
19365,3920348,2,28/02/1968,Car died,YES
19366,6007233,57,29/08/1985,Wants to update data,NO
19367,276023,97,09/01/1965,Car died,YES
19368,1881873,45,30/04/1956,Weird noises,NO
19369,9019207,69,01/11/1970,Wants to extend renting period,YES
19370,2267560,66,24/02/1969,Wants to rent a car,YES
19371,5911743,47,09/03/1957,Brakes are broken,NO
19372,3969013,49,27/06/1950,Complaint about a worker,NO
19373,5989851,64,03/11/1999,Car died,YES
19374,5141114,24,25/11/1957,Car died,YES
19375,9562185,86,23/04/2000,Complaint about a worker,NO
19376,2639421,45,31/01/1969,Brakes are broken,YES
19377,1057450,55,10/08/1961,Battery died,YES
19378,5298494,74,16/08/1992,Flat tire,NO
19379,1509619,34,17/07/1965,Complaint about a worker,YES
19380,7673306,96,10/05/1992,Wants to update data,YES
19381,3115792,13,17/07/1987,Complaint about a worker,NO
19382,490182,16,28/07/1964,Brakes are broken,YES
19383,7608070,26,08/02/1992,Wants to rent a car,NO
19384,6394283,64,20/11/1992,Brakes are broken,NO
19385,2142722,53,14/10/1981,Wants to rent a car,NO
19386,7619093,93,01/03/1977,Broken window,YES
19387,1494291,31,31/07/1964,Complaint about a worker,YES
19388,7909659,51,10/12/1963,Unhappy costumer,YES
19389,1833112,13,14/09/1953,Battery died,NO
19390,6320751,86,12/03/1995,Complaint about a worker,YES
19391,5394729,5,17/09/1988,Wants to update data,YES
19392,6217702,69,21/12/1964,Car died,NO
19393,2880154,37,01/12/1969,Brakes are broken,YES
19394,9109506,54,06/01/1988,Lights are out,NO
19395,1063550,55,26/01/1967,Unhappy costumer,YES
19396,2918153,2,13/06/1969,Broken window,NO
19397,2680347,8,22/01/1971,Wants to extend renting period,NO
19398,9239144,91,10/06/1995,Lights are out,YES
19399,1258308,16,13/12/1975,Lights are out,NO
19400,1007290,43,26/07/1956,Car died,YES
19401,7866403,80,06/05/1967,Problem with insurance,YES
19402,5853623,63,27/01/1968,Wants to update data,NO
19403,5311540,91,16/05/1971,Wants to update data,NO
19404,2624977,52,02/05/1992,Brakes are broken,NO
19405,7413941,75,13/03/1980,Wants to extend renting period,NO
19406,4254751,37,08/07/1983,Battery died,YES
19407,5735609,81,19/08/1958,Broken window,YES
19408,1824648,7,10/06/1961,Wants to extend renting period,YES
19409,7655247,30,24/11/1993,Unhappy costumer,NO
19410,8840337,81,04/06/1960,Lights are out,YES
19411,5668725,71,27/01/1962,Lights are out,YES
19412,3479470,58,13/10/1999,Weird noises,NO
19413,342340,53,15/07/1971,Broken window,YES
19414,5580776,62,30/11/1950,Complaint about a worker,YES
19415,7930310,83,10/06/1996,Wants to update data,YES
19416,4902305,32,10/12/1955,Flat tire,NO
19417,1426031,7,22/09/1976,Lights are out,NO
19418,5683674,17,07/10/1966,Weird noises,YES
19419,8143851,78,30/01/1956,Broken window,NO
19420,6537730,57,05/08/1977,Wants to extend renting period,NO
19421,6228579,77,02/01/1997,Wants to update data,YES
19422,6839079,74,10/04/1977,Wants to rent a car,NO
19423,669877,51,09/05/1950,Unhappy costumer,NO
19424,6087346,24,10/11/1996,Lights are out,NO
19425,2835148,37,24/04/1963,Unhappy costumer,NO
19426,7192569,28,05/05/1982,Flat tire,NO
19427,2641218,45,30/07/1997,Wants to rent a car,YES
19428,5532696,7,31/03/1960,Wants to rent a car,NO
19429,9106455,53,27/10/1970,Complaint about a worker,YES
19430,160350,19,03/05/1981,Problem with insurance,YES
19431,8153919,87,15/08/1994,Battery died,YES
19432,2971844,5,06/03/1956,Wants to extend renting period,NO
19433,6007078,46,27/08/1961,Complaint about a worker,NO
19434,723136,86,31/08/1954,Problem with insurance,NO
19435,1908933,42,14/02/1986,Wants to rent a car,NO
19436,1664629,26,18/04/1959,Weird noises,NO
19437,3584198,78,20/05/1997,Unhappy costumer,YES
19438,6262036,21,07/11/1974,Weird noises,YES
19439,8081774,11,23/01/1954,Weird noises,NO
19440,6262847,46,19/05/1963,Complaint about a worker,NO
19441,5382619,77,06/01/1993,Problem with insurance,YES
19442,8453570,30,20/10/1973,Flat tire,NO
19443,5175958,63,22/11/1991,Wants to extend renting period,NO
19444,686639,69,13/11/1971,Wants to rent a car,NO
19445,2776911,24,22/11/1984,Wants to rent a car,NO
19446,3293547,21,27/05/1973,Complaint about a worker,NO
19447,41292,13,27/06/2000,Complaint about a worker,YES
19448,1749309,24,01/03/1990,Broken window,YES
19449,5723740,10,08/12/1962,Broken window,YES
19450,1763342,4,18/12/1965,Weird noises,NO
19451,1792507,1,20/10/1956,Problem with insurance,NO
19452,6382097,98,03/10/1974,Weird noises,YES
19453,5994450,9,21/07/1959,Lights are out,NO
19454,8952134,34,04/12/1953,Weird noises,YES
19455,173890,59,21/01/1955,Wants to update data,YES
19456,6674635,89,26/11/1991,Lights are out,NO
19457,7835317,88,15/07/1955,Weird noises,NO
19458,7252621,17,25/06/1966,Unhappy costumer,NO
19459,5995154,91,22/01/1995,Brakes are broken,NO
19460,5884969,89,02/10/1976,Car died,NO
19461,7850333,100,18/07/1975,Flat tire,YES
19462,8755377,40,22/04/1954,Problem with insurance,NO
19463,1916871,46,04/01/1994,Wants to update data,YES
19464,5310847,74,20/05/1982,Complaint about a worker,NO
19465,8726203,57,07/12/1966,Lights are out,NO
19466,2246697,24,11/10/1953,Problem with insurance,NO
19467,5648939,67,28/09/1997,Unhappy costumer,YES
19468,7498154,27,05/04/1977,Brakes are broken,YES
19469,3646497,50,21/03/1989,Battery died,NO
19470,8476004,71,12/03/1968,Broken window,YES
19471,8715112,8,06/11/1980,Wants to rent a car,NO
19472,1513681,59,10/09/1984,Wants to update data,NO
19473,3626551,23,29/11/1961,Wants to update data,YES
19474,9888807,43,22/12/1991,Flat tire,YES
19475,6149674,6,19/05/1984,Weird noises,YES
19476,4791653,76,03/09/1968,Wants to rent a car,NO
19477,6165349,75,11/02/1951,Flat tire,YES
19478,3798198,27,04/08/1992,Brakes are broken,NO
19479,5421353,95,05/11/1997,Wants to rent a car,YES
19480,3468185,66,23/02/1959,Broken window,YES
19481,6719339,25,08/07/1952,Brakes are broken,YES
19482,7665013,70,05/07/1966,Battery died,YES
19483,9970113,16,05/03/1950,Broken window,NO
19484,6525280,68,11/07/1997,Complaint about a worker,NO
19485,4952307,92,19/12/1971,Battery died,YES
19486,6891481,69,13/12/2000,Broken window,YES
19487,6772282,77,23/08/1986,Brakes are broken,YES
19488,7493762,28,06/07/1974,Lights are out,NO
19489,3166574,13,27/09/1995,Problem with insurance,NO
19490,4032693,91,28/04/1980,Weird noises,YES
19491,2744345,92,12/07/1993,Wants to rent a car,NO
19492,7719292,39,10/01/1953,Weird noises,NO
19493,838241,34,31/03/1953,Problem with insurance,NO
19494,1088021,98,30/05/1972,Broken window,NO
19495,9354785,43,01/02/1982,Wants to update data,YES
19496,5961191,3,07/02/1985,Wants to rent a car,NO
19497,1210561,79,21/03/1999,Unhappy costumer,NO
19498,9746832,62,22/06/1978,Complaint about a worker,YES
19499,5846332,62,09/02/1968,Car died,YES
19500,7632294,30,24/06/1979,Wants to extend renting period,NO
19501,6068686,34,07/06/1995,Wants to extend renting period,YES
19502,1262691,34,26/05/1989,Complaint about a worker,NO
19503,5931175,85,17/07/1987,Problem with insurance,YES
19504,5284288,54,15/08/1975,Flat tire,NO
19505,7501280,96,15/04/1994,Complaint about a worker,YES
19506,9134105,87,10/11/1952,Brakes are broken,NO
19507,8960618,45,21/02/1984,Unhappy costumer,YES
19508,7737942,89,30/08/1978,Wants to rent a car,YES
19509,7638142,70,03/10/1993,Broken window,YES
19510,1430032,63,01/05/1978,Battery died,NO
19511,2360947,81,28/08/1966,Brakes are broken,NO
19512,5659292,82,06/09/1979,Wants to extend renting period,NO
19513,584738,77,31/10/1994,Brakes are broken,YES
19514,6170041,7,07/10/1987,Battery died,YES
19515,8740769,35,26/08/1992,Problem with insurance,YES
19516,8928200,65,05/05/1991,Flat tire,NO
19517,6010829,24,10/11/1955,Complaint about a worker,NO
19518,6242803,37,03/07/2000,Broken window,NO
19519,4904623,97,10/05/1990,Wants to update data,NO
19520,7939135,52,24/05/1970,Complaint about a worker,NO
19521,5697160,47,14/10/1974,Lights are out,YES
19522,5066036,83,02/03/1988,Complaint about a worker,NO
19523,289527,84,11/02/1996,Complaint about a worker,NO
19524,9135356,69,23/07/1972,Wants to update data,NO
19525,6568222,3,28/04/1950,Weird noises,NO
19526,3346939,52,12/04/1991,Battery died,NO
19527,8040227,26,09/12/1971,Wants to rent a car,YES
19528,2502988,81,18/09/1985,Lights are out,NO
19529,5577984,100,13/11/2000,Car died,YES
19530,3571258,24,24/07/1978,Weird noises,YES
19531,4031008,55,03/05/1980,Complaint about a worker,YES
19532,3572354,36,24/02/1998,Wants to extend renting period,NO
19533,6528362,28,30/09/1991,Wants to update data,YES
19534,2734492,74,12/04/1976,Wants to rent a car,YES
19535,7199675,76,29/04/1986,Broken window,YES
19536,393922,41,02/05/1992,Unhappy costumer,YES
19537,5810763,10,27/09/1952,Brakes are broken,NO
19538,6019724,71,30/12/1973,Flat tire,NO
19539,7937788,72,14/10/1958,Car died,NO
19540,6379744,44,01/10/1969,Wants to update data,NO
19541,3700038,20,08/11/1973,Brakes are broken,YES
19542,5037823,80,20/04/1996,Wants to rent a car,NO
19543,9231112,88,01/02/1971,Broken window,YES
19544,3209401,59,02/10/1962,Car died,YES
19545,4003268,30,12/05/1957,Wants to rent a car,YES
19546,4348144,22,05/02/1974,Car died,YES
19547,1292671,93,24/05/1994,Battery died,NO
19548,5990559,81,13/05/1953,Lights are out,YES
19549,1272913,51,15/10/1966,Wants to rent a car,YES
19550,5487633,19,02/11/1974,Complaint about a worker,YES
19551,6920772,94,31/01/1984,Wants to extend renting period,YES
19552,4829088,28,18/09/1997,Car died,NO
19553,6029911,52,01/12/1986,Unhappy costumer,YES
19554,9910904,50,02/03/1989,Car died,YES
19555,3871130,2,02/03/1975,Brakes are broken,NO
19556,2325263,84,08/02/1984,Unhappy costumer,NO
19557,5117034,40,22/10/2000,Wants to rent a car,YES
19558,1509574,19,12/02/1970,Broken window,NO
19559,631816,76,30/06/1979,Brakes are broken,YES
19560,1767178,13,15/08/1962,Lights are out,NO
19561,3078682,92,16/08/1977,Weird noises,NO
19562,4915816,34,13/04/1954,Problem with insurance,NO
19563,2876648,59,15/10/1957,Weird noises,YES
19564,8083452,14,23/06/1958,Wants to rent a car,YES
19565,496375,73,23/07/1992,Brakes are broken,YES
19566,9458860,65,22/03/1995,Brakes are broken,NO
19567,2214208,76,25/04/1954,Brakes are broken,YES
19568,5057917,40,03/07/1958,Wants to update data,NO
19569,4114417,29,11/12/1958,Battery died,NO
19570,7614001,10,09/02/1963,Wants to extend renting period,YES
19571,161541,52,20/03/1987,Wants to extend renting period,YES
19572,121064,1,14/07/1981,Wants to rent a car,YES
19573,4900418,37,29/11/1989,Brakes are broken,YES
19574,7117528,87,18/09/1964,Car died,YES
19575,679224,4,15/02/1952,Wants to extend renting period,YES
19576,5346248,81,05/07/1961,Wants to extend renting period,YES
19577,7869695,45,04/02/1978,Battery died,YES
19578,2657825,83,28/06/1982,Broken window,NO
19579,3390623,90,12/12/1998,Wants to update data,NO
19580,4864348,29,10/06/1971,Battery died,NO
19581,2574115,82,24/07/1962,Unhappy costumer,YES
19582,7858762,30,18/10/1992,Battery died,NO
19583,6305607,71,04/11/1978,Complaint about a worker,NO
19584,6407362,53,28/08/1977,Wants to extend renting period,YES
19585,5685890,54,31/05/1958,Lights are out,NO
19586,1715916,14,08/01/1963,Wants to extend renting period,NO
19587,948455,24,01/07/1961,Brakes are broken,NO
19588,948975,58,01/04/1968,Weird noises,NO
19589,9925344,61,19/09/1981,Broken window,YES
19590,1285046,10,26/11/1955,Battery died,YES
19591,4785883,65,07/02/1970,Battery died,YES
19592,6743106,21,19/09/1975,Wants to extend renting period,NO
19593,744391,57,31/07/1995,Weird noises,YES
19594,2423032,18,15/05/2000,Flat tire,YES
19595,4132410,17,28/02/1967,Broken window,NO
19596,4780421,78,15/06/1967,Lights are out,YES
19597,6743812,62,02/03/1966,Problem with insurance,NO
19598,117896,45,03/03/1957,Weird noises,NO
19599,453951,62,07/05/1958,Lights are out,YES
19600,3213110,73,14/08/1962,Weird noises,YES
19601,6986025,23,31/07/1968,Complaint about a worker,NO
19602,488838,67,15/02/1964,Lights are out,YES
19603,8914658,78,19/02/1952,Weird noises,YES
19604,3792514,49,27/09/1978,Broken window,NO
19605,3833841,59,28/02/1988,Wants to extend renting period,NO
19606,1903170,21,21/06/1961,Wants to rent a car,YES
19607,6323482,39,15/10/1998,Complaint about a worker,YES
19608,7218069,15,18/12/1994,Brakes are broken,NO
19609,6121409,58,18/03/1979,Weird noises,NO
19610,3852793,76,06/01/1998,Wants to extend renting period,YES
19611,2435378,9,14/01/1955,Weird noises,NO
19612,5510248,74,28/09/1957,Wants to rent a car,NO
19613,8685394,92,08/02/1985,Complaint about a worker,YES
19614,8411969,89,16/02/1993,Weird noises,NO
19615,5147315,81,25/01/1962,Problem with insurance,NO
19616,984787,55,14/07/1953,Unhappy costumer,NO
19617,3132270,23,03/06/1990,Brakes are broken,NO
19618,4692170,62,07/12/1961,Brakes are broken,YES
19619,2887382,85,30/07/1976,Wants to update data,NO
19620,2622649,13,05/06/1966,Problem with insurance,YES
19621,1256296,48,25/08/1954,Weird noises,NO
19622,2146082,40,16/08/1988,Car died,NO
19623,6141626,65,11/02/1950,Wants to rent a car,YES
19624,8276822,11,19/08/1950,Flat tire,YES
19625,2595831,78,17/07/1972,Wants to rent a car,NO
19626,8958767,83,10/07/1956,Problem with insurance,YES
19627,1558244,71,28/07/1960,Car died,NO
19628,2342912,23,20/02/1966,Complaint about a worker,YES
19629,8859960,19,21/06/1967,Battery died,YES
19630,440099,14,06/09/1981,Problem with insurance,YES
19631,9887206,5,29/03/1960,Complaint about a worker,NO
19632,1237669,44,05/03/1990,Unhappy costumer,NO
19633,6332399,41,04/03/1963,Car died,NO
19634,5038370,6,10/04/1989,Lights are out,YES
19635,7982836,60,09/09/1952,Complaint about a worker,YES
19636,4965738,23,25/09/1974,Weird noises,YES
19637,4031355,1,10/12/1996,Car died,NO
19638,5840252,46,02/10/1987,Unhappy costumer,NO
19639,3500713,99,02/08/1954,Flat tire,YES
19640,4586352,5,25/02/1995,Broken window,NO
19641,3839344,71,21/04/1986,Complaint about a worker,NO
19642,3422808,33,14/02/1977,Lights are out,YES
19643,2703199,68,12/06/1981,Broken window,NO
19644,5651055,73,09/02/1974,Battery died,NO
19645,8405357,64,28/09/2000,Weird noises,YES
19646,2395620,19,25/10/1975,Wants to extend renting period,NO
19647,8835501,86,19/08/1951,Complaint about a worker,NO
19648,1089745,40,08/09/1951,Car died,YES
19649,138838,1,22/12/1972,Problem with insurance,NO
19650,997296,3,19/03/1983,Problem with insurance,YES
19651,5622874,7,15/04/1982,Brakes are broken,NO
19652,9765416,39,12/10/1955,Broken window,YES
19653,4239859,34,11/03/1992,Unhappy costumer,NO
19654,2533679,41,19/02/1979,Flat tire,YES
19655,4345840,95,28/04/1953,Wants to update data,NO
19656,6402966,85,20/11/1958,Brakes are broken,NO
19657,780361,29,27/04/1982,Problem with insurance,YES
19658,777596,14,06/04/1990,Flat tire,YES
19659,2577198,34,03/09/1970,Battery died,NO
19660,5386118,57,17/06/1978,Problem with insurance,NO
19661,3006991,50,20/10/1976,Battery died,YES
19662,4593770,66,21/01/1979,Flat tire,YES
19663,4064662,8,09/01/1973,Weird noises,YES
19664,8853201,52,23/09/1967,Problem with insurance,YES
19665,6120290,86,14/11/1997,Complaint about a worker,YES
19666,6106309,85,02/11/1952,Flat tire,YES
19667,6738622,38,11/10/1954,Broken window,NO
19668,2912623,29,13/03/1990,Car died,YES
19669,497239,99,05/10/1960,Lights are out,YES
19670,6519370,25,24/03/1981,Broken window,YES
